	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
LDHA	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
LRP6	2	2	2	2	2	2	2	3	2	2	2	3	3	3	3	2	3	3	3	2	4	3	2	3	2	2	2	2	3	2	3	3	3	2	3	2	3	3	3	3	2	2	2	3	3	3	2	3	3	3	4	2	2	4	2	2	2	3	3	2	2	3	2	3	2	3	3	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	4	3	2	3	2	2
LYN	3	2	3	2	2	3	2	3	2	2	3	3	4	3	3	3	2	3	2	2	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	2	3	3	3	3	2	3	3	3	4	2	2	3	3	3	3	2	3	4	3	3	3	3	3	3	2	2	3	3	3	4	2	3	3	2	3	3	3	3	3	2	2	3	3	3	3	3	3	4	3	3	3	2	3
MAP1LC3A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MAP1LC3B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MAP2K1	1	3	3	3	2	1	3	3	2	3	1	3	3	2	2	1	2	2	2	3	3	3	2	3	2	2	1	2	2	3	2	2	3	1	3	3	3	2	3	3	3	2	2	3	3	2	3	2	3	3	3	1	1	3	2	3	2	3	3	3	1	2	1	3	2	3	2	1	2	3	1	1	3	3	2	2	2	3	3	3	3	2	3	3	3	2	2	2	2
MAP2K2	1	3	3	3	2	1	3	3	2	3	1	3	3	2	2	1	2	2	2	3	3	3	2	3	2	2	1	2	2	3	2	2	3	1	3	3	3	2	3	3	3	2	2	3	3	2	3	2	3	3	3	1	1	3	2	3	2	3	3	3	1	2	1	3	2	3	2	1	2	3	1	1	3	3	2	2	2	3	3	3	3	2	3	3	3	2	2	2	2
MAPK1	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	3	2	1	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	3	1	1	3	1	2	1	2	2	2	1	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	3	2	1	2	2	2
MAPK14	2	2	2	2	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	3	3	2	3	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
MAPK3	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	1	3	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
MAPK8	2	2	2	3	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
MAPK9	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
MAPT	3	2	2	2	2	2	2	3	2	2	3	3	4	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	2	3	2	3	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	2	2	3	3	3	3	4	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	2	3	3	3	3	2	2
MCL1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	3	3	2	2	2	2	3	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
MDM2	3	2	1	2	2	2	2	3	2	2	3	1	1	2	2	3	1	2	2	2	2	2	3	1	3	3	3	2	2	2	2	2	3	1	3	2	3	2	3	2	2	3	2	3	1	2	1	2	3	1	2	2	2	3	2	2	3	2	3	2	2	2	3	1	1	1	2	3	1	2	2	3	3	2	2	2	2	2	3	3	2	2	2	3	3	3	2	2	2
MET	2	3	2	3	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
MIF	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
MKNK1	3	3	3	3	3	3	4	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3	3	4	4	3	4	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
MMP2	2	3	2	3	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
MSH6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
MSI2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MTOR	1	1	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	3	3	2	2	2	1	2	2	2	2	2	2	3	2	3	2	1	2	1	1	2	2	2	3	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	3	1	2	2	2	3	1	2	2	2	2
MUC1	3	3	2	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	2	3	3	2	3	3	3	3	2	3	3	2	2	2	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	3	3	2	3	3	3	2	3	3	3	3	3	3	2	3	3	3	2	3	3	2	3	2	3	3	3	3	2	2
MYC	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
MYH11	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MYH9	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MYT1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NAPSA	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NDRG1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
NDUFB4	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NF2	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	4	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2
NKX2-1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NOTCH1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	2	2	3	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
NOTCH3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	2	2	3	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
NRAS	2	3	2	3	2	2	3	3	2	3	2	3	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	3	3	3	2	3	3	3	2	2	3	3	2	3	2	3	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
NRG1	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	4	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	4	2	3	4	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	3	3	3	2	3
PAICS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PAK1	2	3	3	3	2	2	3	3	2	3	2	3	3	3	3	2	2	3	2	3	3	3	2	3	2	2	2	2	2	3	2	2	3	2	3	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2	4	2	3	2	3	3	3	2	2	2	3	2	3	2	2	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	4	3	2	3	2	3
PAK4	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	4	2	3	2	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	4	3	2	3	3	3
PARD3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD3B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6G	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARK7	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	4	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2
PARP1	2	3	3	3	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	3	3	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	2	2	3	3	2	2	2	2
PAX8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PCNA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
PDCD4	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	4	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2
PDGFRB	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PDK1	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	4	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	4	2	3	4	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	3	3	3	2	3
PDPK1	2	3	2	3	2	2	3	3	2	3	2	3	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	3	3	3	2	3	3	3	2	2	3	3	2	3	2	3	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
PEA15	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	2	4	3	3	3	3	3	3	2	3	2	3	3	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
PECAM1	4	3	3	3	3	3	3	4	3	3	4	4	5	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	3	4	3	4	5	4	3	4	4	4	4	4	4	5	4	3	4	4	4	3	3	4	4	4	4	5	4	4	4	3	4	4	4	3	4	3	4	3	4	4	3	4	3	5	4	4	4	3	3
PGR	3	3	3	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	3	3	3	3	3	2	3	2	2	3	3	3	3	2	3	2	2	2	3	2	3	3	3	2	2	2	2	3	2	3	3	3	3	2	2	3	3	3	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3
PIK3CA	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	3	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	1	2	3	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	1	2
PIK3CB	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	1	2	1	2	3	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	3	3	1	2	3	2	2	2	2	2	2	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	1	2
PIK3R1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	3	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	1	2	3	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	1	2
PKM	3	3	3	3	3	3	3	2	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	2	2	3	2	3	3	3	3	2	4	4	3	3	3	3	3	3	2	2	3	3	3	2	3	3	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3
PLCG2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PLK1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
PMS2	3	2	2	2	2	2	2	3	2	2	3	3	4	3	3	3	3	3	3	2	4	4	3	4	3	3	3	3	3	2	3	3	4	3	4	2	3	3	3	3	2	3	2	4	4	3	2	3	4	4	4	3	3	4	3	2	3	4	4	2	2	3	3	4	3	4	3	3	3	2	3	3	4	2	3	2	3	2	4	3	2	3	2	4	3	3	3	2	2
POU5F1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
PPIF	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
PREX1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKAA1	2	2	3	3	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	3	3	3	2	3	2	2	2	2	2	3	2	2	3	2	3	3	2	2	2	2	3	2	2	3	3	2	3	2	3	3	3	2	2	3	2	3	2	3	3	3	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	3	3	2	3	2	3	3	2	2	2	2	2
PRKAA2	2	2	3	3	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	3	3	3	2	3	2	2	2	2	2	3	2	2	3	2	3	3	2	2	2	2	3	2	2	3	3	2	3	2	3	3	3	2	2	3	2	3	2	3	3	3	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	3	3	2	3	2	3	3	2	2	2	2	2
PRKAR1A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKCA	2	2	3	3	2	2	3	2	3	3	2	2	3	3	2	2	3	3	2	3	3	1	1	3	2	2	2	2	3	3	3	3	3	2	1	1	2	3	2	2	3	2	2	3	3	1	3	3	1	3	3	2	2	4	2	3	2	3	3	1	2	3	2	1	2	3	3	1	3	3	2	2	1	2	3	3	3	3	1	1	3	2	3	4	2	2	1	3	3
PRKCB	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKCD	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	3	3	3	3	3	3	2	3	3	3	3	1	1	3	3	3	3	3	3	2	3	3	1	3	3	1	3	3	3	3	4	3	2	3	3	3	1	3	3	3	1	3	3	3	1	3	3	3	3	1	2	3	3	3	2	1	1	2	3	2	4	3	3	1	2	2
