	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
GATA3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
GCLM	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
GJA1	4	3	2	3	3	2	3	4	3	3	4	4	100	4	4	4	4	4	4	2	5	2	2	4	4	4	4	4	4	2	4	4	4	4	2	2	4	4	4	4	3	4	2	4	100	2	3	4	2	5	5	4	4	100	4	2	4	4	4	2	3	4	4	2	4	100	4	2	4	3	4	4	2	2	4	3	4	2	2	2	2	4	2	100	4	4	2	2	2
GLS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
GLUD1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
GSK3A	3	1	1	1	1	1	1	3	1	1	3	3	100	2	2	3	2	2	2	1	6	2	2	3	3	3	3	2	2	1	2	2	3	3	2	1	3	2	3	3	1	3	1	3	100	2	1	2	2	6	6	2	3	100	2	1	3	3	3	1	1	2	3	2	3	100	2	2	2	1	2	3	2	1	2	1	2	1	2	2	1	3	1	100	3	3	2	1	1
GSK3B	2	1	1	1	1	1	1	3	1	1	2	3	100	2	2	2	2	2	2	1	5	2	2	3	2	2	2	2	2	1	2	2	3	2	2	1	3	2	3	3	1	2	1	3	100	2	1	2	2	5	5	2	2	100	2	1	2	3	3	1	1	2	2	2	2	100	2	2	2	1	2	2	2	1	2	1	2	1	2	2	1	2	1	100	3	2	2	1	1
GYS1	3	2	2	2	2	2	2	4	2	2	3	4	100	3	3	3	3	3	3	2	6	3	3	4	3	3	3	3	3	2	3	3	4	3	3	2	4	3	4	4	2	3	2	4	100	3	2	3	3	6	6	3	3	100	3	2	3	4	4	2	2	3	3	3	3	100	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	2	100	4	3	3	2	2
GZMB	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
H2AFX	4	5	4	5	4	4	5	5	4	5	4	5	100	4	4	4	4	4	4	4	5	4	4	6	4	4	4	4	4	4	4	4	6	4	4	4	5	4	5	5	5	4	4	6	100	4	5	4	4	5	5	4	4	100	4	4	4	5	6	4	4	4	4	4	4	100	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	100	5	4	4	4	4
H2BFM	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
H3F3A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
H3F3B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
H3F3C	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HCK	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HES1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HIF1A	2	2	3	2	2	2	3	2	3	3	2	2	100	3	2	2	3	3	2	3	2	2	2	3	2	2	2	2	3	2	3	2	3	2	3	3	2	3	2	2	3	2	2	3	100	3	3	2	3	2	2	2	2	100	2	3	2	2	3	3	2	3	2	3	2	100	3	2	3	3	2	2	3	2	3	3	3	3	3	2	3	2	3	100	2	2	3	3	3
HIST1H3A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HIST2H3A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HIST3H3	3	4	3	4	3	3	4	5	4	4	3	5	100	5	5	3	5	5	5	3	6	4	3	5	3	3	3	3	5	3	5	5	5	3	4	4	5	5	5	5	4	3	3	5	100	4	4	5	4	6	6	3	3	100	3	3	3	5	5	3	3	5	3	4	3	100	5	3	5	4	3	3	4	3	5	4	5	3	4	4	3	3	3	100	5	3	4	3	3
HK2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HSBP1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HSPA1A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
HSPA5	3	4	3	4	3	3	4	4	3	4	3	4	100	3	3	3	3	3	3	3	4	3	3	5	3	3	3	3	3	3	3	3	5	3	3	3	4	3	4	4	4	3	3	5	100	3	4	3	3	4	4	3	3	100	3	3	3	4	5	3	3	3	3	3	3	100	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	100	4	3	3	3	3
HSPB1	3	3	3	3	3	3	3	3	2	3	4	3	100	2	2	4	2	2	2	3	5	3	3	5	4	3	4	2	2	3	2	2	5	4	3	3	3	2	3	3	3	4	3	5	100	2	3	2	3	5	5	2	4	100	2	3	4	5	5	3	3	2	4	3	4	100	2	3	2	3	2	4	3	3	2	2	2	3	3	3	3	4	3	100	3	4	2	2	2
IGF1R	3	3	2	3	3	2	3	4	3	3	3	4	100	3	3	3	3	3	3	2	5	3	3	4	3	3	3	3	3	2	3	3	4	3	3	3	4	3	4	4	3	3	2	4	100	3	3	3	3	5	5	3	3	100	3	2	3	4	4	2	3	3	3	3	3	100	3	3	3	3	3	3	3	2	3	3	3	2	3	3	2	3	2	100	4	3	3	2	2
IGFBP2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
INPP4B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
INSR	2	2	2	2	2	2	2	2	2	2	3	2	100	3	2	3	3	3	2	2	6	2	2	4	3	2	3	3	3	2	3	3	4	3	2	2	2	3	2	2	2	3	2	4	100	2	2	3	2	6	6	3	3	100	3	2	3	4	4	2	2	3	3	2	3	100	3	2	3	2	3	3	2	2	3	2	3	2	2	2	2	3	2	100	2	3	2	2	2
IRF1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
IRS1	2	2	3	2	2	2	2	3	2	2	2	3	100	2	2	2	2	2	2	2	4	2	2	3	2	2	2	2	2	3	2	2	3	2	2	2	3	2	3	3	2	2	2	3	100	2	2	2	2	4	4	2	2	100	2	3	2	3	3	2	2	2	2	2	2	100	2	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	3	100	3	2	2	2	2
ITGA2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
ITGB1	4	3	3	3	3	3	3	5	3	3	4	5	100	4	4	4	4	4	4	3	6	2	2	5	4	4	4	4	4	3	4	4	5	4	2	2	5	4	5	5	3	4	3	5	100	2	3	4	2	6	6	4	4	100	4	3	4	5	5	2	3	4	4	2	4	100	4	2	4	3	4	4	2	3	4	3	4	3	2	2	3	4	3	100	5	4	2	3	3
JAG1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
JAK2	3	1	2	1	1	2	1	4	1	1	3	4	100	3	3	3	3	3	3	1	3	3	3	4	3	3	3	3	3	2	3	3	4	3	3	1	4	3	4	3	1	3	2	4	100	3	1	3	3	3	3	3	3	100	3	2	3	3	4	2	1	3	3	3	3	100	3	3	3	1	3	3	3	2	3	1	3	2	3	3	2	3	2	100	4	3	3	2	2
JUN	2	2	2	2	2	2	2	2	2	2	2	3	100	3	3	2	3	3	3	2	3	3	2	2	2	2	2	2	3	2	3	3	2	2	3	2	3	2	3	3	2	2	2	2	100	3	2	3	2	3	3	2	2	100	2	2	2	2	2	2	2	3	2	3	2	100	2	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	100	3	2	3	2	2
KAT2A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
KDR	3	3	2	3	3	2	3	4	3	3	3	4	100	4	4	3	3	4	3	2	5	3	3	4	4	4	3	3	3	2	3	3	4	3	3	3	4	4	4	4	3	4	2	4	100	3	3	4	3	5	5	3	3	100	4	2	4	4	4	2	3	3	3	3	4	100	3	3	4	3	3	3	3	2	4	3	3	2	3	3	2	4	2	100	4	4	3	2	2
KIT	4	4	2	4	4	2	4	4	4	4	4	4	100	4	4	4	4	4	4	2	5	2	2	4	4	4	4	4	4	2	4	4	4	4	2	2	4	4	4	4	4	4	2	4	100	2	4	4	2	5	5	4	4	100	4	2	4	4	4	2	4	4	4	2	4	100	4	2	4	4	4	4	2	2	4	4	4	2	2	2	2	4	2	100	4	4	2	2	2
L1CAM	2	3	2	3	2	2	3	4	3	3	2	4	100	4	4	2	4	4	4	2	5	2	2	4	2	2	2	2	4	2	4	4	4	2	2	2	4	4	4	4	3	2	2	4	100	2	3	4	2	5	5	2	2	100	2	2	2	4	4	2	2	4	2	2	2	100	4	2	4	3	2	2	2	2	4	3	4	2	2	2	2	2	2	100	4	2	2	2	2
LCK	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	3	4	3	3	5	2	2	5	2	2	2	2	3	3	3	3	5	2	2	2	5	4	5	5	3	2	2	5	100	2	3	4	2	5	5	2	2	100	2	3	2	5	5	2	2	3	2	2	2	100	3	2	4	3	2	2	2	3	4	3	3	3	2	2	3	2	3	100	5	2	2	3	3
LDHA	5	4	3	4	4	3	4	5	4	4	5	5	100	4	4	5	4	4	4	3	6	4	4	5	5	5	5	4	4	3	4	4	5	5	4	4	5	4	5	5	4	5	3	5	100	4	4	4	4	6	6	4	5	100	4	3	5	5	5	3	4	4	5	4	5	100	4	4	4	4	4	5	4	3	4	4	4	3	4	4	3	5	3	100	5	5	4	3	3
LRP6	2	2	2	2	2	2	2	4	2	2	2	4	100	3	3	2	3	3	3	2	4	3	2	4	2	2	2	2	3	2	3	3	4	2	3	2	4	3	4	4	2	2	2	4	100	3	2	3	3	4	4	2	2	100	2	2	2	4	4	2	2	3	2	3	2	100	3	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	100	4	2	3	2	2
LYN	3	4	3	4	3	3	4	3	3	4	3	4	100	3	3	3	3	3	3	3	4	2	2	3	3	3	3	3	3	3	3	3	3	3	2	2	4	3	4	4	3	3	3	3	100	2	4	3	2	4	4	3	3	100	3	3	3	3	3	2	3	3	3	2	3	100	3	2	3	4	3	3	2	3	3	3	3	3	2	2	3	3	3	100	4	3	2	3	3
MAP1LC3A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MAP1LC3B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MAP2K1	1	3	3	3	2	1	3	3	3	3	1	4	100	3	3	1	3	3	3	3	5	2	2	3	2	2	1	2	3	3	3	3	3	1	2	2	4	3	4	4	3	2	2	3	100	2	3	3	2	5	5	1	1	100	2	3	2	3	3	2	1	3	1	2	2	100	3	1	3	3	1	1	2	3	3	3	3	3	2	2	3	2	3	100	4	2	2	3	3
MAP2K2	1	4	3	4	2	1	4	4	3	4	1	4	100	3	3	1	3	3	3	3	5	3	2	4	2	2	1	2	3	3	3	3	4	1	3	3	4	3	4	4	4	2	2	4	100	3	4	3	3	5	5	1	1	100	2	3	2	4	4	3	1	3	1	3	2	100	3	1	3	4	1	1	3	3	3	3	3	3	3	3	3	2	3	100	4	2	3	3	3
MAPK1	1	2	2	2	1	1	2	4	2	2	1	4	100	3	3	1	3	3	3	2	4	3	1	4	1	1	1	1	3	2	3	3	4	1	3	2	4	3	4	4	2	1	1	4	100	3	2	3	3	4	4	1	1	100	1	2	1	4	4	2	1	3	1	3	1	100	3	1	3	2	1	1	3	2	3	2	3	2	3	3	2	1	2	100	4	1	3	2	2
MAPK14	3	4	4	4	3	3	4	5	4	4	3	5	100	4	4	3	4	4	4	4	4	3	3	5	3	3	3	3	4	4	4	4	5	3	3	3	5	4	5	4	4	3	3	5	100	3	4	4	3	4	4	3	3	100	3	4	3	4	5	3	3	4	3	3	3	100	4	3	4	4	3	3	3	4	4	4	4	4	3	3	4	3	4	100	5	3	3	4	4
MAPK3	1	2	3	2	2	1	2	4	2	2	1	4	100	3	3	1	3	3	3	2	4	3	3	4	3	3	1	3	3	3	3	3	4	1	3	2	4	3	4	4	2	3	3	4	100	3	2	3	3	4	4	1	1	100	3	3	3	4	4	3	1	3	1	3	3	100	3	1	3	2	1	1	3	3	3	2	3	3	3	3	3	3	3	100	4	3	3	3	3
MAPK8	2	3	4	3	3	2	3	4	3	3	2	5	100	4	4	2	4	4	4	3	5	2	2	4	3	3	2	3	4	4	4	4	4	2	2	2	5	4	5	5	3	3	3	4	100	2	3	4	2	5	5	2	2	100	3	4	3	4	4	2	2	4	2	2	3	100	4	2	4	3	2	2	2	4	4	3	4	4	2	2	4	3	4	100	5	3	2	4	4
MAPK9	3	3	4	3	3	3	3	6	3	3	3	6	100	5	5	3	5	5	5	3	5	5	3	6	3	3	3	3	5	4	5	5	6	3	5	3	6	5	6	5	3	3	3	6	100	5	3	5	5	5	5	3	3	100	3	4	3	5	6	4	3	5	3	5	3	100	5	3	5	3	3	3	5	4	5	3	5	4	5	5	4	3	4	100	6	3	5	4	4
MAPT	2	2	2	2	2	2	2	3	2	2	2	3	100	3	3	2	3	3	3	2	5	3	2	4	2	2	2	2	3	2	3	3	4	2	3	2	3	3	3	3	2	2	2	4	100	3	2	3	3	5	5	2	2	100	2	2	2	4	4	2	2	3	2	3	2	100	3	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	100	3	2	3	2	2
MCL1	2	2	2	2	2	2	2	4	2	2	2	4	100	3	3	2	3	3	3	2	5	3	2	4	2	2	2	2	3	2	3	3	4	2	3	2	4	3	4	4	2	2	2	4	100	3	2	3	3	5	5	2	2	100	2	2	2	4	4	2	2	3	2	3	2	100	3	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	100	4	2	3	2	2
MDM2	3	3	1	3	3	2	3	3	2	3	3	1	1	2	2	3	1	2	2	2	3	3	3	1	3	3	3	2	2	2	2	2	4	1	3	3	3	2	3	3	3	3	2	4	1	2	1	2	3	1	3	2	3	100	2	2	3	3	4	2	3	2	3	1	1	1	2	3	1	3	2	3	3	2	2	2	2	2	3	3	2	3	2	100	3	3	2	2	2
MET	4	3	3	3	3	3	3	3	3	3	4	4	100	4	4	4	4	4	4	3	3	2	2	3	4	4	4	4	4	3	4	3	3	4	2	2	4	3	4	3	3	3	3	3	100	2	3	3	2	3	3	4	3	100	4	3	4	3	3	2	3	4	3	2	4	100	3	2	4	3	4	4	2	3	4	3	4	3	2	2	3	3	3	100	4	4	2	3	3
MIF	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MKNK1	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	3	2	5	2	2	2	2	4	3	4	4	5	2	3	3	5	4	5	5	3	2	2	5	100	3	3	4	3	5	5	2	2	100	2	3	2	5	5	3	2	4	2	3	2	100	4	2	4	3	2	2	3	3	4	3	4	3	3	3	3	2	3	100	5	2	3	3	3
MMP2	5	5	4	5	5	4	5	6	5	5	5	6	100	5	5	5	5	5	5	4	7	2	2	6	5	5	5	5	5	4	5	5	6	5	2	2	6	5	6	6	5	5	4	6	100	2	5	5	2	7	7	5	5	100	5	4	5	6	6	2	5	5	5	2	5	100	5	2	5	5	5	5	2	4	5	5	5	4	2	2	4	5	4	100	6	5	2	4	4
MSH6	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MSI2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MTOR	1	1	3	3	3	3	3	1	2	3	3	1	100	2	1	3	2	2	1	3	6	3	3	5	3	1	3	2	2	3	2	2	5	3	3	3	1	2	1	1	3	3	3	5	100	2	3	2	3	6	6	2	3	100	2	3	3	5	5	3	3	2	3	3	3	100	2	3	2	3	2	3	3	1	2	2	2	3	3	1	3	3	3	100	1	3	2	2	2
MUC1	3	2	2	2	2	2	2	3	2	2	3	4	100	3	3	3	3	3	3	2	4	2	2	3	3	3	3	3	3	2	3	3	3	3	2	2	4	3	4	4	2	3	2	3	100	2	2	3	2	4	4	3	3	100	3	2	3	3	3	2	2	3	3	2	3	100	3	2	3	2	3	3	2	2	3	2	3	2	2	2	2	3	2	100	4	3	2	2	2
MYC	2	2	2	2	2	2	2	2	2	2	2	2	100	3	2	2	3	3	2	2	3	3	2	4	2	2	2	2	3	2	3	3	4	2	3	2	2	3	2	2	2	2	2	4	100	3	2	3	3	3	3	2	2	100	2	2	2	3	4	2	2	3	2	3	2	100	3	2	3	2	2	2	3	2	3	2	3	2	3	2	2	2	2	100	2	2	3	2	2
MYH11	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
MYH9	4	4	2	4	4	2	4	4	4	4	4	4	100	4	4	4	4	4	4	2	5	2	2	4	4	4	4	4	4	2	4	4	4	4	2	2	4	4	4	4	4	4	2	4	100	2	4	4	2	5	5	4	4	100	4	2	4	4	4	2	4	4	4	2	4	100	4	2	4	4	4	4	2	2	4	4	4	2	2	2	2	4	2	100	4	4	2	2	2
MYT1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NAPSA	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NDRG1	4	2	2	2	2	2	2	4	2	2	4	4	100	3	3	4	3	3	3	2	7	3	3	4	4	4	4	3	3	2	3	3	4	4	3	2	4	3	4	4	2	4	2	4	100	3	2	3	3	7	7	3	4	100	3	2	4	4	4	2	2	3	4	3	4	100	3	3	3	2	3	4	3	2	3	2	3	2	3	3	2	4	2	100	4	4	3	2	2
NDUFB4	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
